SequenceID	ClusterID
seq_1917	1389
seq_19170	6441
seq_19171	12
seq_19172	1402
seq_19173	2724
seq_19174	4139
seq_19175	2854
seq_19176	6442
seq_19177	2726
seq_19178	4281
seq_19179	417
seq_1918	665
seq_19180	6443
seq_19181	2085
seq_19182	6444
seq_19183	71
seq_19184	6445
seq_19185	6445
seq_19186	4179
seq_19187	6446
seq_19188	348
seq_19189	2192
seq_1919	1390
seq_19190	6447
seq_19191	3231
seq_19192	4141
seq_19193	102
seq_19194	5445
seq_19195	3259
seq_19196	4143
seq_19197	4143
seq_19198	4755
seq_19199	2488
seq_192	124
seq_1920	10
seq_19200	1652
seq_19201	1698
seq_19202	928
seq_19203	2008
seq_19204	5253
seq_19205	2822
seq_19206	929
seq_19207	690
seq_19208	5239
seq_19209	1699
seq_1921	734
seq_19210	4010
seq_19211	1547
seq_19212	6345
seq_19213	1552
seq_19214	5962
seq_19215	6448
seq_19216	2895
seq_19217	6449
seq_19218	6450
seq_19219	352
seq_1922	1391
seq_19220	491
seq_19221	1700
seq_19222	1253
seq_19223	630
seq_19224	6451
seq_19225	4151
seq_19226	3349
seq_19227	6237
seq_19228	6452
seq_19229	4750
seq_1923	1392
seq_19230	438
seq_19231	637
seq_19232	2489
seq_19233	2209
seq_19234	6453
seq_19235	3558
seq_19236	6454
seq_19237	1405
seq_19238	6455
seq_19239	934
seq_1924	230
seq_19240	5970
seq_19241	4157
seq_19242	1622
seq_19243	1701
seq_19244	2612
seq_19245	3500
seq_19246	4013
seq_19247	3411
seq_19248	936
seq_19249	4162
seq_1925	1393
seq_19250	6309
seq_19251	353
seq_19252	3438
seq_19253	1215
seq_19254	4164
seq_19255	5451
seq_19256	10
seq_19257	1747
seq_19258	4901
seq_19259	3726
seq_1926	1394
seq_19260	1703
seq_19261	1206
seq_19262	3456
seq_19263	3458
seq_19264	938
seq_19265	2937
seq_19266	316
seq_19267	692
seq_19268	2732
seq_19269	38
seq_1927	1395
seq_19270	4168
seq_19271	103
seq_19272	5452
seq_19273	6456
seq_19274	6456
seq_19275	4482
seq_19276	2316
seq_19277	4442
seq_19278	6457
seq_19279	3502
seq_1928	1396
seq_19280	683
seq_19281	2036
seq_19282	4023
seq_19283	5842
seq_19284	1933
seq_19285	8
seq_19286	8
seq_19287	1150
seq_19288	8
seq_19289	8
seq_1929	451
seq_19290	6458
seq_19291	2229
seq_19292	693
seq_19293	2737
seq_19294	4180
seq_19295	5453
seq_19296	3086
seq_19297	3086
seq_19298	2232
seq_19299	6459
seq_193	139
seq_1930	1397
seq_19300	4183
seq_19301	3503
seq_19302	5991
seq_19303	2490
seq_19304	3727
seq_19305	3526
seq_19306	2233
seq_19307	2234
seq_19308	6460
seq_19309	6460
seq_1931	1398
seq_19310	2938
seq_19311	89
seq_19312	946
seq_19313	4763
seq_19314	4191
seq_19315	2898
seq_19316	492
seq_19317	492
seq_19318	5846
seq_19319	4196
seq_1932	425
seq_19320	5454
seq_19321	5046
seq_19322	697
seq_19323	1754
seq_19324	3408
seq_19325	5455
seq_19326	6461
seq_19327	3563
seq_19328	3574
seq_19329	6462
seq_1933	1399
seq_19330	6463
seq_19331	8
seq_19332	8
seq_19333	4019
seq_19334	2243
seq_19335	248
seq_19336	6005
seq_19337	5456
seq_19338	6
seq_19339	6
seq_1934	1400
seq_19340	1707
seq_19341	5457
seq_19342	699
seq_19343	3601
seq_19344	899
seq_19345	1177
seq_19346	4835
seq_19347	5458
seq_19348	3614
seq_19349	6464
seq_1935	1401
seq_19350	2246
seq_19351	6465
seq_19352	5848
seq_19353	6466
seq_19354	1958
seq_19355	2278
seq_19356	155
seq_19357	1708
seq_19358	5849
seq_19359	2248
seq_1936	238
seq_19360	5850
seq_19361	2253
seq_19362	6014
seq_19363	6016
seq_19364	2256
seq_19365	2256
seq_19366	4211
seq_19367	5566
seq_19368	1711
seq_19369	4560
seq_1937	1402
seq_19370	2491
seq_19371	2088
seq_19372	2263
seq_19373	1959
seq_19374	3701
seq_19375	3410
seq_19376	4487
seq_19377	4773
seq_19378	2266
seq_19379	3089
seq_1938	1403
seq_19380	6467
seq_19381	6025
seq_19382	5852
seq_19383	1712
seq_19384	2270
seq_19385	2271
seq_19386	6468
seq_19387	2089
seq_19388	6028
seq_19389	4218
seq_1939	1404
seq_19390	4218
seq_19391	3740
seq_19392	1630
seq_19393	1871
seq_19394	6469
seq_19395	6470
seq_19396	1714
seq_19397	4488
seq_19398	3729
seq_19399	4068
seq_194	140
seq_1940	1405
seq_19400	6471
seq_19401	1559
seq_19402	3770
seq_19403	372
seq_19404	2276
seq_19405	4233
seq_19406	2277
seq_19407	796
seq_19408	4489
seq_19409	5461
seq_1941	1406
seq_19410	5461
seq_19411	4903
seq_19412	4904
seq_19413	4778
seq_19414	5855
seq_19415	2703
seq_19416	368
seq_19417	3507
seq_19418	4489
seq_19419	3815
seq_1942	344
seq_19420	3820
seq_19421	1514
seq_19422	4780
seq_19423	4246
seq_19424	6043
seq_19425	4633
seq_19426	4248
seq_19427	4249
seq_19428	6241
seq_19429	6472
seq_1943	88
seq_19430	6473
seq_19431	3559
seq_19432	6046
seq_19433	6048
seq_19434	6242
seq_19435	406
seq_19436	4255
seq_19437	5858
seq_19438	407
seq_19439	372
seq_1944	1407
seq_19440	2091
seq_19441	1960
seq_19442	6474
seq_19443	6243
seq_19444	3090
seq_19445	4493
seq_19446	6052
seq_19447	6475
seq_19448	970
seq_19449	117
seq_1945	1408
seq_19450	4263
seq_19451	4494
seq_19452	4264
seq_19453	4784
seq_19454	2302
seq_19455	6476
seq_19456	6476
seq_19457	3510
seq_19458	974
seq_19459	4021
seq_1946	1409
seq_19460	2042
seq_19461	4495
seq_19462	6060
seq_19463	4496
seq_19464	6477
seq_19465	4022
seq_19466	6478
seq_19467	2093
seq_19468	2312
seq_19469	6064
seq_1947	1410
seq_19470	1259
seq_19471	1259
seq_19472	4023
seq_19473	4023
seq_19474	4006
seq_19475	3511
seq_19476	6479
seq_19477	4024
seq_19478	2094
seq_19479	2099
seq_1948	1411
seq_19480	4284
seq_19481	1961
seq_19482	5860
seq_19483	2323
seq_19484	3512
seq_19485	3513
seq_19486	2777
seq_19487	2778
seq_19488	2903
seq_19489	158
seq_1949	1412
seq_19490	983
seq_19491	828
seq_19492	6069
seq_19493	6480
seq_19494	6481
seq_19495	4499
seq_19496	156
seq_19497	4501
seq_19498	4502
seq_19499	6482
seq_195	141
seq_1950	1413
seq_19500	4906
seq_19501	1715
seq_19502	4302
seq_19503	2905
seq_19504	4304
seq_19505	6075
seq_19506	4907
seq_19507	6077
seq_19508	4306
seq_19509	4108
seq_1951	1414
seq_19510	4028
seq_19511	2336
seq_19512	6322
seq_19513	384
seq_19514	384
seq_19515	342
seq_19516	2450
seq_19517	4307
seq_19518	1865
seq_19519	4309
seq_1952	187
seq_19520	2340
seq_19521	6081
seq_19522	5863
seq_19523	2907
seq_19524	4073
seq_19525	4029
seq_19526	4314
seq_19527	5464
seq_19528	6483
seq_19529	5465
seq_1953	711
seq_19530	4316
seq_19531	879
seq_19532	6484
seq_19533	2496
seq_19534	5466
seq_19535	5864
seq_19536	2349
seq_19537	6249
seq_19538	4325
seq_19539	4798
seq_1954	1415
seq_19540	6089
seq_19541	2221
seq_19542	473
seq_19543	6485
seq_19544	4327
seq_19545	4799
seq_19546	6486
seq_19547	940
seq_19548	4910
seq_19549	5467
seq_1955	1416
seq_19550	5994
seq_19551	6095
seq_19552	2356
seq_19553	6096
seq_19554	6487
seq_19555	6488
seq_19556	6489
seq_19557	2786
seq_19558	1408
seq_19559	6098
seq_1956	1417
seq_19560	1261
seq_19561	1262
seq_19562	1262
seq_19563	6490
seq_19564	4506
seq_19565	6491
seq_19566	4953
seq_19567	1717
seq_19568	4913
seq_19569	4840
seq_1957	521
seq_19570	6492
seq_19571	6493
seq_19572	47
seq_19573	47
seq_19574	47
seq_19575	47
seq_19576	47
seq_19577	880
seq_19578	4915
seq_19579	6494
seq_1958	1418
seq_19580	4030
seq_19581	2262
seq_19582	2366
seq_19583	6495
seq_19584	6496
seq_19585	4213
seq_19586	1718
seq_19587	4031
seq_19588	4343
seq_19589	4222
seq_1959	682
seq_19590	1264
seq_19591	6497
seq_19592	3734
seq_19593	5469
seq_19594	2368
seq_19595	3518
seq_19596	4508
seq_19597	6498
seq_19598	4345
seq_19599	2095
seq_196	25
seq_1960	1419
seq_19600	4237
seq_19601	702
seq_19602	6499
seq_19603	2282
seq_19604	6500
seq_19605	6331
seq_19606	2372
seq_19607	4509
seq_19608	6115
seq_19609	1719
seq_1961	1420
seq_19610	6116
seq_19611	1720
seq_19612	4350
seq_19613	6501
seq_19614	6502
seq_19615	5471
seq_19616	5866
seq_19617	968
seq_19618	2792
seq_19619	1
seq_1962	1421
seq_19620	1753
seq_19621	6146
seq_19622	477
seq_19623	4510
seq_19624	5867
seq_19625	2375
seq_19626	120
seq_19627	6253
seq_19628	6124
seq_19629	4365
seq_1963	1422
seq_19630	380
seq_19631	2097
seq_19632	5472
seq_19633	2380
seq_19634	2098
seq_19635	6503
seq_19636	4035
seq_19637	5715
seq_19638	4308
seq_19639	6133
seq_1964	1423
seq_19640	1010
seq_19641	4512
seq_19642	704
seq_19643	5474
seq_19644	4369
seq_19645	4513
seq_19646	4835
seq_19647	121
seq_19648	4373
seq_19649	6138
seq_1965	251
seq_19650	2100
seq_19651	4917
seq_19652	1014
seq_19653	2101
seq_19654	3416
seq_19655	2102
seq_19656	2390
seq_19657	6143
seq_19658	5869
seq_19659	2829
seq_1966	1424
seq_19660	6504
seq_19661	1280
seq_19662	4370
seq_19663	3522
seq_19664	2394
seq_19665	6505
seq_19666	4918
seq_19667	6505
seq_19668	2397
seq_19669	4038
seq_1967	737
seq_19670	883
seq_19671	2132
seq_19672	2401
seq_19673	2103
seq_19674	4729
seq_19675	4386
seq_19676	167
seq_19677	2497
seq_19678	2497
seq_19679	2406
seq_1968	1425
seq_19680	2436
seq_19681	2438
seq_19682	3571
seq_19683	2407
seq_19684	389
seq_19685	6153
seq_19686	2408
seq_19687	4398
seq_19688	2427
seq_19689	4399
seq_1969	727
seq_19690	6157
seq_19691	1721
seq_19692	6199
seq_19693	1061
seq_19694	2411
seq_19695	6506
seq_19696	4405
seq_19697	6507
seq_19698	2709
seq_19699	6161
seq_197	142
seq_1970	1351
seq_19700	5475
seq_19701	2914
seq_19702	4410
seq_19703	2420
seq_19704	1027
seq_19705	6508
seq_19706	1050
seq_19707	4042
seq_19708	4043
seq_19709	6509
seq_1971	3
seq_19710	6509
seq_19711	6510
seq_19712	4421
seq_19713	6167
seq_19714	3526
seq_19715	5873
seq_19716	5873
seq_19717	407
seq_19718	884
seq_19719	4516
seq_1972	1338
seq_19720	9
seq_19721	6511
seq_19722	6512
seq_19723	5478
seq_19724	4430
seq_19725	2499
seq_19726	6177
seq_19727	6178
seq_19728	1031
seq_19729	4920
seq_1973	1426
seq_19730	3228
seq_19731	2437
seq_19732	5875
seq_19733	6180
seq_19734	6180
seq_19735	5876
seq_19736	2442
seq_19737	5876
seq_19738	6513
seq_19739	5479
seq_1974	733
seq_19740	5479
seq_19741	6506
seq_19742	2913
seq_19743	2442
seq_19744	3527
seq_19745	6514
seq_19746	4841
seq_19747	393
seq_19748	6515
seq_19749	2451
seq_1975	1427
seq_19750	2451
seq_19751	2447
seq_19752	2452
seq_19753	6516
seq_19754	2501
seq_19755	2454
seq_19756	6255
seq_19757	5877
seq_19758	4590
seq_19759	6517
seq_1976	1428
seq_19760	6190
seq_19761	6191
seq_19762	6516
seq_19763	4922
seq_19764	4922
seq_19765	4956
seq_19766	5878
seq_19767	6514
seq_19768	6514
seq_19769	6195
seq_1977	1429
seq_19770	401
seq_19771	6518
seq_19772	1037
seq_19773	411
seq_19774	496
seq_19775	5390
seq_19776	6198
seq_19777	6519
seq_19778	4829
seq_19779	1725
seq_1978	1430
seq_19780	6203
seq_19781	6206
seq_19782	5481
seq_19783	2940
seq_19784	6207
seq_19785	6520
seq_19786	3529
seq_19787	6208
seq_19788	2110
seq_19789	2111
seq_1979	1431
seq_19790	3530
seq_19791	3400
seq_19792	2914
seq_19793	6521
seq_19794	1046
seq_19795	2474
seq_19796	6522
seq_19797	6216
seq_19798	6523
seq_19799	4925
seq_198	143
seq_1980	750
seq_19800	3095
seq_19801	6222
seq_19802	1270
seq_19803	458
seq_19804	943
seq_19805	6524
seq_19806	6229
seq_19807	705
seq_19808	2504
seq_19809	240
seq_1981	1432
seq_19810	6230
seq_19811	1055
seq_19812	6525
seq_19813	2505
seq_19814	1058
seq_19815	4755
seq_19816	4756
seq_19817	6237
seq_19818	1215
seq_19819	4760
seq_1982	666
seq_19820	6526
seq_19821	6526
seq_19822	4483
seq_19823	885
seq_19824	5354
seq_19825	2506
seq_19826	3532
seq_19827	2741
seq_19828	1216
seq_19829	5482
seq_1983	1433
seq_19830	706
seq_19831	6527
seq_19832	3533
seq_19833	4489
seq_19834	4490
seq_19835	6528
seq_19836	4491
seq_19837	470
seq_19838	4502
seq_19839	4504
seq_1984	1434
seq_19840	4929
seq_19841	6248
seq_19842	1217
seq_19843	4957
seq_19844	6529
seq_19845	2829
seq_19846	4048
seq_19847	6530
seq_19848	5485
seq_19849	6531
seq_1985	5
seq_19850	5482
seq_19851	1049
seq_19852	2503
seq_19853	4050
seq_19854	4050
seq_19855	5486
seq_19856	1869
seq_19857	3096
seq_19858	3744
seq_19859	2136
seq_1986	1435
seq_19860	5097
seq_19861	2508
seq_19862	6532
seq_19863	4844
seq_19864	2011
seq_19865	3534
seq_19866	6533
seq_19867	4077
seq_19868	2513
seq_19869	4854
seq_1987	1436
seq_19870	6534
seq_19871	4078
seq_19872	4518
seq_19873	4518
seq_19874	6267
seq_19875	4534
seq_19876	4534
seq_19877	6268
seq_19878	3538
seq_19879	2916
seq_1988	1437
seq_19880	4519
seq_19881	5885
seq_19882	4520
seq_19883	1727
seq_19884	6535
seq_19885	6536
seq_19886	134
seq_19887	5886
seq_19888	4932
seq_19889	6537
seq_1989	1438
seq_19890	4545
seq_19891	4545
seq_19892	6538
seq_19893	3230
seq_19894	6276
seq_19895	2511
seq_19896	1222
seq_19897	1222
seq_19898	4548
seq_19899	1222
seq_199	42
seq_1990	47
seq_19900	2917
seq_19901	478
seq_19902	6288
seq_19903	6539
seq_19904	4553
seq_19905	4933
seq_19906	6281
seq_19907	6282
seq_19908	2529
seq_19909	6540
seq_1991	1439
seq_19910	417
seq_19911	6286
seq_19912	5488
seq_19913	4051
seq_19914	6259
seq_19915	6291
seq_19916	4566
seq_19917	5888
seq_19918	2513
seq_19919	2919
seq_1992	1440
seq_19920	6541
seq_19921	5489
seq_19922	5489
seq_19923	1075
seq_19924	4935
seq_19925	2918
seq_19926	6296
seq_19927	4570
seq_19928	6542
seq_19929	2943
seq_1993	1441
seq_19930	2935
seq_19931	1870
seq_19932	2919
seq_19933	186
seq_19934	4438
seq_19935	6543
seq_19936	1728
seq_19937	2945
seq_19938	413
seq_19939	413
seq_1994	1442
seq_19940	4574
seq_19941	509
seq_19942	2543
seq_19943	1311
seq_19944	4845
seq_19945	2547
seq_19946	2547
seq_19947	420
seq_19948	420
seq_19949	1081
seq_1995	1443
seq_19950	2549
seq_19951	2920
seq_19952	3539
seq_19953	4582
seq_19954	1347
seq_19955	1083
seq_19956	3099
seq_19957	3019
seq_19958	2551
seq_19959	178
seq_1996	1444
seq_19960	4583
seq_19961	4585
seq_19962	2547
seq_19963	2557
seq_19964	6544
seq_19965	4587
seq_19966	5101
seq_19967	5104
seq_19968	6545
seq_19969	6546
seq_1997	1445
seq_19970	3541
seq_19971	168
seq_19972	890
seq_19973	709
seq_19974	6547
seq_19975	2560
seq_19976	4937
seq_19977	560
seq_19978	4568
seq_19979	6548
seq_1998	1446
seq_19980	3140
seq_19981	3141
seq_19982	2563
seq_19983	1066
seq_19984	1090
seq_19985	5126
seq_19986	567
seq_19987	2564
seq_19988	5491
seq_19989	5491
seq_1999	1447
seq_19990	4523
seq_19991	5491
seq_19992	6265
seq_19993	427
seq_19994	133
seq_19995	3542
seq_19996	414
seq_19997	4524
seq_19998	4591
seq_19999	6549
seq_2	0
seq_20	9
seq_200	144
seq_2000	1448
seq_20000	2574
seq_20001	2521
seq_20002	891
seq_20003	4594
seq_20004	4596
seq_20005	4657
seq_20006	1759
seq_20007	6550
seq_20008	2577
seq_20009	2522
seq_2001	1449
seq_20010	6319
seq_20011	4598
seq_20012	4599
seq_20013	482
seq_20014	4940
seq_20015	4602
seq_20016	444
seq_20017	2582
seq_20018	6551
seq_20019	5218
seq_2002	428
seq_20020	2523
seq_20021	4959
seq_20022	6322
seq_20023	498
seq_20024	2907
seq_20025	606
seq_20026	4605
seq_20027	505
seq_20028	2922
seq_20029	6552
seq_2003	33
seq_20030	5891
seq_20031	3071
seq_20032	5494
seq_20033	2587
seq_20034	1263
seq_20035	3309
seq_20036	1731
seq_20037	2588
seq_20038	980
seq_20039	50
seq_2004	1450
seq_20040	50
seq_20041	2857
seq_20042	1732
seq_20043	1733
seq_20044	4053
seq_20045	1229
seq_20046	2524
seq_20047	1643
seq_20048	3372
seq_20049	1610
seq_2005	699
seq_20050	6553
seq_20051	5892
seq_20052	3389
seq_20053	4530
seq_20054	4055
seq_20055	2525
seq_20056	3868
seq_20057	2601
seq_20058	1108
seq_20059	6554
seq_2006	1451
seq_20060	6554
seq_20061	6338
seq_20062	6555
seq_20063	6556
seq_20064	6557
seq_20065	6558
seq_20066	6559
seq_20067	1233
seq_20068	6560
seq_20069	6343
seq_2007	1452
seq_20070	674
seq_20071	4736
seq_20072	3544
seq_20073	6544
seq_20074	6561
seq_20075	1686
seq_20076	4531
seq_20077	3490
seq_20078	6345
seq_20079	2613
seq_2008	243
seq_20080	2614
seq_20081	5469
seq_20082	707
seq_20083	4648
seq_20084	5893
seq_20085	4643
seq_20086	6562
seq_20087	4942
seq_20088	2924
seq_20089	440
seq_2009	1453
seq_20090	6563
seq_20091	3573
seq_20092	1760
seq_20093	5522
seq_20094	2621
seq_20095	4648
seq_20096	6564
seq_20097	6352
seq_20098	6268
seq_20099	2866
seq_201	145
seq_2010	718
seq_20100	3595
seq_20101	3596
seq_20102	6565
seq_20103	4872
seq_20104	4537
seq_20105	62
seq_20106	3629
seq_20107	6269
seq_20108	1796
seq_20109	147
seq_2011	1454
seq_20110	6360
seq_20111	5495
seq_20112	6270
seq_20113	6361
seq_20114	4657
seq_20115	2631
seq_20116	5557
seq_20117	6566
seq_20118	6567
seq_20119	234
seq_2012	1455
seq_20120	1068
seq_20121	6363
seq_20122	6271
seq_20123	1154
seq_20124	1122
seq_20125	4883
seq_20126	484
seq_20127	1848
seq_20128	2644
seq_20129	5360
seq_2013	1456
seq_20130	5361
seq_20131	1854
seq_20132	4540
seq_20133	3425
seq_20134	6368
seq_20135	3722
seq_20136	219
seq_20137	1862
seq_20138	1221
seq_20139	1284
seq_2014	429
seq_20140	6568
seq_20141	4542
seq_20142	4675
seq_20143	6569
seq_20144	1876
seq_20145	4946
seq_20146	5498
seq_20147	6374
seq_20148	6375
seq_20149	2927
seq_2015	1457
seq_20150	6377
seq_20151	4545
seq_20152	6570
seq_20153	2655
seq_20154	6571
seq_20155	2434
seq_20156	2875
seq_20157	4680
seq_20158	796
seq_20159	276
seq_2016	1458
seq_20160	5492
seq_20161	3547
seq_20162	2879
seq_20163	2879
seq_20164	6572
seq_20165	4060
seq_20166	5896
seq_20167	4
seq_20168	6383
seq_20169	1046
seq_2017	1459
seq_20170	4546
seq_20171	6573
seq_20172	4690
seq_20173	3813
seq_20174	5499
seq_20175	3426
seq_20176	6574
seq_20177	6574
seq_20178	6575
seq_20179	1277
seq_2018	1460
seq_20180	2929
seq_20181	2760
seq_20182	4883
seq_20183	329
seq_20184	2122
seq_20185	2930
seq_20186	2123
seq_20187	4701
seq_20188	6393
seq_20189	4547
seq_2019	1461
seq_20190	2667
seq_20191	6576
seq_20192	1279
seq_20193	1279
seq_20194	836
seq_20195	2527
seq_20196	5500
seq_20197	851
seq_20198	4060
seq_20199	2673
seq_202	146
seq_2020	1462
seq_20200	2131
seq_20201	2931
seq_20202	2931
seq_20203	1742
seq_20204	6399
seq_20205	4708
seq_20206	3548
seq_20207	501
seq_20208	2681
seq_20209	5781
seq_2021	1463
seq_20210	4710
seq_20211	194
seq_20212	303
seq_20213	6577
seq_20214	2688
seq_20215	1140
seq_20216	4553
seq_20217	1223
seq_20218	3748
seq_20219	2030
seq_2022	1464
seq_20220	1760
seq_20221	3550
seq_20222	6578
seq_20223	4717
seq_20224	489
seq_20225	1249
seq_20226	0
seq_20227	1147
seq_20228	6579
seq_20229	6579
seq_2023	792
seq_20230	6297
seq_20231	4718
seq_20232	4719
seq_20233	895
seq_20234	2055
seq_20235	2056
seq_20236	2057
seq_20237	6580
seq_20238	895
seq_20239	2696
seq_2024	923
seq_20240	2697
seq_20241	4947
seq_20242	6581
seq_20243	332
seq_20244	4724
seq_20245	6582
seq_20246	4725
seq_20247	2934
seq_20248	833
seq_20249	6583
seq_2025	1465
seq_20250	4726
seq_20251	6280
seq_20252	6418
seq_20253	2706
seq_20254	4554
seq_20255	6283
seq_20256	2935
seq_20257	2708
seq_20258	4065
seq_20259	2709
seq_2026	1466
seq_20260	5873
seq_20261	1248
seq_20262	2710
seq_20263	2711
seq_20264	4555
seq_20265	4051
seq_20266	6584
seq_20267	4948
seq_20268	2841
seq_20269	6585
seq_2027	1467
seq_20270	4061
seq_20271	2123
seq_20272	4740
seq_20273	896
seq_20274	6586
seq_20275	3554
seq_20276	4743
seq_20277	4
seq_20278	2936
seq_20279	4745
seq_2028	191
seq_20280	6416
seq_20281	3554
seq_20282	6432
seq_20283	2713
seq_20284	6587
seq_20285	6588
seq_20286	721
seq_20287	1156
seq_20288	1744
seq_20289	1744
seq_2029	843
seq_20290	6589
seq_20291	6589
seq_20292	553
seq_20293	416
seq_20294	4950
seq_20295	2327
seq_20296	1745
seq_20297	340
seq_20298	5362
seq_20299	341
seq_203	147
seq_2030	1468
seq_20300	2530
seq_20301	6540
seq_20302	13
seq_20303	1270
seq_20304	4752
seq_20305	4753
seq_20306	6590
seq_20307	6591
seq_20308	418
seq_20309	5962
seq_2031	1469
seq_20310	6450
seq_20311	1968
seq_20312	6590
seq_20313	4759
seq_20314	2209
seq_20315	3558
seq_20316	6592
seq_20317	6592
seq_20318	2731
seq_20319	6593
seq_2032	1470
seq_20320	1747
seq_20321	6594
seq_20322	4761
seq_20323	1255
seq_20324	3560
seq_20325	6595
seq_20326	6456
seq_20327	5901
seq_20328	334
seq_20329	6596
seq_2033	430
seq_20330	1173
seq_20331	6395
seq_20332	466
seq_20333	4763
seq_20334	1763
seq_20335	1256
seq_20336	6286
seq_20337	3563
seq_20338	2739
seq_20339	1648
seq_2034	1471
seq_20340	6462
seq_20341	2740
seq_20342	4766
seq_20343	5213
seq_20344	6597
seq_20345	5501
seq_20346	4767
seq_20347	2743
seq_20348	165
seq_20349	4560
seq_2035	924
seq_20350	2749
seq_20351	2749
seq_20352	2749
seq_20353	3564
seq_20354	4561
seq_20355	4067
seq_20356	1046
seq_20357	2288
seq_20358	4070
seq_20359	2761
seq_2036	828
seq_20360	3565
seq_20361	1417
seq_20362	3238
seq_20363	6598
seq_20364	2903
seq_20365	2774
seq_20366	3239
seq_20367	2775
seq_20368	4812
seq_20369	6298
seq_2037	879
seq_20370	2777
seq_20371	5904
seq_20372	158
seq_20373	2
seq_20374	2
seq_20375	1748
seq_20376	5505
seq_20377	2532
seq_20378	4906
seq_20379	1190
seq_2038	749
seq_20380	2904
seq_20381	5608
seq_20382	4792
seq_20383	4071
seq_20384	440
seq_20385	3107
seq_20386	4071
seq_20387	246
seq_20388	471
seq_20389	246
seq_2039	1472
seq_20390	2781
seq_20391	2781
seq_20392	4306
seq_20393	6599
seq_20394	2336
seq_20395	6600
seq_20396	6601
seq_20397	1418
seq_20398	3566
seq_20399	6602
seq_204	148
seq_2040	1473
seq_20400	1750
seq_20401	4314
seq_20402	135
seq_20403	161
seq_20404	500
seq_20405	4951
seq_20406	5507
seq_20407	5905
seq_20408	601
seq_20409	2784
seq_2041	1474
seq_20410	4952
seq_20411	6603
seq_20412	2787
seq_20413	1261
seq_20414	4800
seq_20415	4953
seq_20416	1263
seq_20417	4915
seq_20418	6604
seq_20419	6605
seq_2042	1475
seq_20420	1752
seq_20421	6605
seq_20422	5508
seq_20423	13
seq_20424	2533
seq_20425	4354
seq_20426	4806
seq_20427	335
seq_20428	1753
seq_20429	4809
seq_2043	1476
seq_20430	2375
seq_20431	4812
seq_20432	2911
seq_20433	59
seq_20434	121
seq_20435	2131
seq_20436	1014
seq_20437	491
seq_20438	1280
seq_20439	5509
seq_2044	1477
seq_20440	6606
seq_20441	3568
seq_20442	3568
seq_20443	2403
seq_20444	2802
seq_20445	1203
seq_20446	3570
seq_20447	3571
seq_20448	2407
seq_20449	1754
seq_2045	1478
seq_20450	2538
seq_20451	5510
seq_20452	6507
seq_20453	902
seq_20454	902
seq_20455	2133
seq_20456	4820
seq_20457	6179
seq_20458	2807
seq_20459	6607
seq_2046	1479
seq_20460	2427
seq_20461	6289
seq_20462	4821
seq_20463	3582
seq_20464	6511
seq_20465	2813
seq_20466	6291
seq_20467	2109
seq_20468	200
seq_20469	2454
seq_2047	1480
seq_20470	6608
seq_20471	4828
seq_20472	1756
seq_20473	2941
seq_20474	4565
seq_20475	4565
seq_20476	5922
seq_20477	6609
seq_20478	6523
seq_20479	4566
seq_2048	1481
seq_20480	1213
seq_20481	2484
seq_20482	3875
seq_20483	2135
seq_20484	1282
seq_20485	4075
seq_20486	4926
seq_20487	2437
seq_20488	1215
seq_20489	6527
seq_2049	1482
seq_20490	4838
seq_20491	4839
seq_20492	6610
seq_20493	2829
seq_20494	4924
seq_20495	4924
seq_20496	2502
seq_20497	4076
seq_20498	2136
